"card_url","card_name","card_image","card_number","card_rarity","card_cost_attribute","card_type","card_artist","card_expansion","card_text","card_flavor_text","card_all_sets","card_att_def","card_race"
"http://www.fowtcg.com/card/2722","Viola, Vengeful Ebon Dragon","http://d12h0em1d7ppg.cloudfront.net/items/27/2722/image_en/cb6fdaa9-7615-4302-a89e-fbe9f7d03fd4.jpg","ENW-095","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Resonator","Yukie TAJIMA","Echoes of the New World","Automatic
Whenever this card attacks ⇒ Destroy another resonator chosen at random.","With Alhama'at gone, Viola had given up on everything and surrendered her mind to madness.","Echoes of the New World","800 / 800","Dragon"
"http://www.fowtcg.com/card/2722","Viola, Vengeful Ebon Dragon","http://d12h0em1d7ppg.cloudfront.net/items/27/2722/image_en/cb6fdaa9-7615-4302-a89e-fbe9f7d03fd4.jpg","ENW-095","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Resonator","Yukie TAJIMA","Echoes of the New World","Automatic
Whenever this card attacks ⇒ Destroy another resonator chosen at random.","With Alhama'at gone, Viola had given up on everything and surrendered her mind to madness.","Echoes of the New World","800 / 800","Dragon"
"http://www.fowtcg.com/card/2722","Viola, Vengeful Ebon Dragon","http://d12h0em1d7ppg.cloudfront.net/items/27/2722/image_en/cb6fdaa9-7615-4302-a89e-fbe9f7d03fd4.jpg","ENW-095","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png","Resonator","Yukie TAJIMA","Echoes of the New World","Automatic
Whenever this card attacks ⇒ Destroy another resonator chosen at random.","With Alhama'at gone, Viola had given up on everything and surrendered her mind to madness.","Echoes of the New World","800 / 800","Dragon"
"http://www.fowtcg.com/card/2723","Machina, King of Accursed Machines","http://d12h0em1d7ppg.cloudfront.net/items/27/2723/image_en/09d930d7-1cd9-49b9-82b3-8a4614ee335d.jpg","ENW-096","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/03.png","Resonator","Rumie","Echoes of the New World","Continuous
Cards named ""Mariabella, the True Shot"" you control cannot be destroyed.","A gaping hole was where his heart should have been.","Echoes of the New World","700 / 800","Seven Kings"
"http://www.fowtcg.com/card/2724","Mariabella, the True Shot","http://d12h0em1d7ppg.cloudfront.net/items/27/2724/image_en/31df358c-e68b-4413-8705-8e9a09fac362.jpg","ENW-097","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","Resonator","Rumie","Echoes of the New World","Activate
[2], [rest], remove X [+100/+100] counters from this card: Search your deck for a resonator with total cost X or less with no attribute and put it into your field. Then shuffle your deck.","""Master Machina gave me life, I will give him freedom.""","Echoes of the New World","200 / 200","Heroic Spirit"
"http://www.fowtcg.com/card/2725","Regained Heart","http://d12h0em1d7ppg.cloudfront.net/items/27/2725/image_en/ed41b48d-18b1-491a-8a32-2c6e879abefb.jpg","ENW-098","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png","Chant","Rumie","Echoes of the New World","","""I never could've guessed you'd be the one rescuing me. Mariabella, this is my last request."" ""Yes!"" ""Stop the other kings."" -Machina and Mariabella","Echoes of the New World","",""
"http://www.fowtcg.com/card/2726","Star Fragment","http://d12h0em1d7ppg.cloudfront.net/items/27/2726/image_en/51f0a8c4-a87d-4fc3-b4a8-6a6b7e0c253e.jpg","ENW-099","R","","Special Magic Stone","SIGMAN","Echoes of the New World","Activate
[rest]: Produce [w], [r], [u], [g], or [b]. Spend this will only to play resonators with two or more attributes.","It appears to carry the memories of those long gone.","Echoes of the New World","",""
"http://www.fowtcg.com/card/2727","Time Altering Magic Stone","http://d12h0em1d7ppg.cloudfront.net/items/27/2727/image_en/32361fe2-b89f-4552-abd9-499e41e010d1.jpg","ENW-100","R","","Special Magic Stone","kawaryu","Echoes of the New World","Activate
[rest], banish this card: Shuffle up to three target non-magic stone cards from their graveyards into their owners' decks.","A magic stone capable of the greatest sin.","Echoes of the New World","",""
"http://www.fowtcg.com/card/2728","Darkness Magic Stone","http://d12h0em1d7ppg.cloudfront.net/items/27/2728/image_en/d9950c34-94c0-48c7-8ff7-164fa822a46f.jpg","ENW-101","C","","Basic Magic Stone","Miko Yamazaki","Echoes of the New World","Activate
[rest]: Produce [B].","","Echoes of the New World","",""
"http://www.fowtcg.com/card/2729","Fire Magic Stone","http://d12h0em1d7ppg.cloudfront.net/items/27/2729/image_en/6e987e39-caf1-4b68-abe2-9eaa879b2f2c.jpg","ENW-102","C","","Basic Magic Stone","Miko Yamazaki","Echoes of the New World","Activate
[rest]: Produce [R].","","Echoes of the New World","",""
"http://www.fowtcg.com/card/2730","Light Magic Stone","http://d12h0em1d7ppg.cloudfront.net/items/27/2730/image_en/32032db6-f379-4a9c-bbe4-135c647bab81.jpg","ENW-103","C","","Basic Magic Stone","kawaryu","Echoes of the New World","Activate
[rest]: Produce [W].","","Echoes of the New World","",""
"http://www.fowtcg.com/card/2731","Water Magic Stone","http://d12h0em1d7ppg.cloudfront.net/items/27/2731/image_en/acc0d3a4-6e0d-4a76-94ca-c052ea3fe751.jpg","ENW-104","C","","Basic Magic Stone","kurisu","Echoes of the New World","Activate
[rest]: Produce [U].","","Echoes of the New World","",""
"http://www.fowtcg.com/card/2732","Wind Magic Stone","http://d12h0em1d7ppg.cloudfront.net/items/27/2732/image_en/00000282-d387-424d-b697-03a8d4ba0a24.jpg","ENW-105","C","","Basic Magic Stone","Miko Yamazaki","Echoes of the New World","Activate
[rest]: Produce [G].","","Echoes of the New World","",""
"http://www.fowtcg.com/card/2733","Dragon (2.0)","http://d12h0em1d7ppg.cloudfront.net/items/27/2733/image_en/f8f6ef30-e3da-4003-93d4-06905a8752a0.jpg","009","T","","Resonator Token","Nejita","Echoes of the New World","","","Echoes of the New World","600 / 600","Dragon"
"http://www.fowtcg.com/card/2734","Dragon (2.0)","http://d12h0em1d7ppg.cloudfront.net/items/27/2734/image_en/233f25ee-569c-4379-890d-bc3d83580ad5.jpg","009*","T","","Resonator Token","Nanami Lusia","Echoes of the New World","","","Echoes of the New World","600 / 600","Dragon"
"http://www.fowtcg.com/card/2735","Wall","http://d12h0em1d7ppg.cloudfront.net/items/27/2735/image_en/4fd502af-e0c0-440f-b6b2-868486ee727e.jpg","010","T","","Resonator Token","Fushikaden K.K.","Echoes of the New World","","","Echoes of the New World","1000 / 1000","Wall"
"http://www.fowtcg.com/card/2736","Wall","http://d12h0em1d7ppg.cloudfront.net/items/27/2736/image_en/d2032888-091c-4eca-abd2-79df6906a187.jpg","010*","T","","Resonator Token","saumaro","Echoes of the New World","","","Echoes of the New World","1000 / 1000","Wall"
"http://www.fowtcg.com/card/2737","Shadow (2.0)","http://d12h0em1d7ppg.cloudfront.net/items/27/2737/image_en/77406b58-d8e9-4830-a101-48c72769054c.jpg","011","T","","Resonator Token","Doro","Echoes of the New World","","","Echoes of the New World","100 / 100","Shadow"
"http://www.fowtcg.com/card/2738","Shadow (2.0)","http://d12h0em1d7ppg.cloudfront.net/items/27/2738/image_en/20ffd8bd-c044-4a68-8c0f-d6a1c1f0433b.jpg","011*","T","","Resonator Token","Yoidoren","Echoes of the New World","","","Echoes of the New World","100 / 100","Shadow"
