"card_url","card_name","card_image","card_number","card_cost_attribute","card_att_def","card_type","card_race","card_artist","card_expansion","card_text","card_flavor_text","card_all_sets","card_rarity"
"http://www.fowtcg.com/card/595","Magic Stone of Murky Waters","http://d12h0em1d7ppg.cloudfront.net/items/59/595/image_en/1485233699.jpg","VIN003-088","","","Special Magic Stone","","tokiwa","Vingolf ""Ruler All Stars""","Activate
[rest], remove a magic counter from this card: Produce [B].","","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/596","Magic Stone of Nature's Beauty","http://d12h0em1d7ppg.cloudfront.net/items/59/596/image_en/1485233700.jpg","VIN003-089","","","Special Magic Stone","","ShiroYayoi","Vingolf ""Ruler All Stars""","Activate
[rest], remove a magic counter from this card: Produce [W].","","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/597","Magic Stone of Purgatory","http://d12h0em1d7ppg.cloudfront.net/items/59/597/image_en/1485233701.jpg","VIN003-090","","","Special Magic Stone","","gozz","Vingolf ""Ruler All Stars""","Activate
[rest], remove a magic counter from this card: Produce [R].","","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/598","Magic Stone of Radiant Waves","http://d12h0em1d7ppg.cloudfront.net/items/59/598/image_en/1485233703.jpg","VIN003-091","","","Special Magic Stone","","Tomomi TOMIDA","Vingolf ""Ruler All Stars""","Activate
[rest], remove a magic counter from this card: Produce [U].","","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/599","Magic Stone of Summer's Breeze","http://d12h0em1d7ppg.cloudfront.net/items/59/599/image_en/1485233705.jpg","VIN003-092","","","Special Magic Stone","","Yuko Nagasaki","Vingolf ""Ruler All Stars""","Activate
[rest], remove a magic counter from this card: Produce [G].","","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/600","Misty Wind Magic Stone","http://d12h0em1d7ppg.cloudfront.net/items/60/600/image_en/1485233708.jpg","VIN003-093","","","Special Magic Stone","","kurisu","Vingolf ""Ruler All Stars""","Activate
[rest], remove a magic counter from this card: Produce [G].","","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/601","Shadowy Light Magic Stone","http://d12h0em1d7ppg.cloudfront.net/items/60/601/image_en/1485233709.jpg","VIN003-094","","","Special Magic Stone","","BANAMONS*","Vingolf ""Ruler All Stars""","Activate
[rest], remove a magic counter from this card: Produce [W].","","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/602","Sparkling Fire Magic Stone","http://d12h0em1d7ppg.cloudfront.net/items/60/602/image_en/1485233711.jpg","VIN003-095","","","Special Magic Stone","","MATSUMOTO EIGHT","Vingolf ""Ruler All Stars""","Activate
[rest], remove a magic counter from this card: Produce [R].","","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/603","Darkness Magic Stone","http://d12h0em1d7ppg.cloudfront.net/items/60/603/image_en/1485233714.jpg","VIN003-096","","","Basic Magic Stone","","Matsurika Yoko","Vingolf ""Ruler All Stars""","Activate
[rest]: Produce [B].","","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/604","Fire Magic Stone","http://d12h0em1d7ppg.cloudfront.net/items/60/604/image_en/1485233716.jpg","VIN003-097","","","Basic Magic Stone","","SIGMAN","Vingolf ""Ruler All Stars""","Activate
[rest]: Produce [R].","","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/605","Light Magic Stone","http://d12h0em1d7ppg.cloudfront.net/items/60/605/image_en/1485233720.jpg","VIN003-098","","","Basic Magic Stone","","lack","Vingolf ""Ruler All Stars""","Activate
[rest]: Produce [W].","","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/606","Water Magic Stone","http://d12h0em1d7ppg.cloudfront.net/items/60/606/image_en/1485233721.jpg","VIN003-099","","","Basic Magic Stone","","Wednesday","Vingolf ""Ruler All Stars""","Activate
[rest]: Produce [U].","","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/607","Wind Magic Stone","http://d12h0em1d7ppg.cloudfront.net/items/60/607/image_en/1485233722.jpg","VIN003-100","","","Basic Magic Stone","","ComamitsuZaki","Vingolf ""Ruler All Stars""","Activate
[rest]: Produce [G].","","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/608","Dragon","http://d12h0em1d7ppg.cloudfront.net/items/60/608/image_en/1485233726.jpg","004","","500 / 500","Rsonator Token","","koubou","Vingolf ""Ruler All Stars""","","","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/609","Dragon","http://d12h0em1d7ppg.cloudfront.net/items/60/609/image_en/1485233728.jpg","004*","","500 / 500","Rsonator Token","","Shirono Muku","Vingolf ""Ruler All Stars""","","","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/610","Rabbit","http://d12h0em1d7ppg.cloudfront.net/items/61/610/image_en/1485233730.jpg","005","","100 / 100","Resonator Token","","bambi kojo","Vingolf ""Ruler All Stars""","","","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/611","Rabbit","http://d12h0em1d7ppg.cloudfront.net/items/61/611/image_en/1485233733.jpg","005*","","100 / 100","Resonator Token","","mie","Vingolf ""Ruler All Stars""","","","Vingolf ""Ruler All Stars""",""
"http://www.fowtcg.com/card/2608","Elf","http://d12h0em1d7ppg.cloudfront.net/items/26/2608/image_en/1487664927.jpg","006","","100 / 100","Resonator Token","Elf","Fushikaden K.K.","Vingolf ""Ruler All Stars""","","","Vingolf ""Ruler All Stars""","T"
"http://www.fowtcg.com/card/2609","Elf","http://d12h0em1d7ppg.cloudfront.net/items/26/2609/image_en/1487664929.jpg","006*","","100 / 100","Resonator Token","Elf","zarusoba","Vingolf ""Ruler All Stars""","","","Vingolf ""Ruler All Stars""","T"
