"card_url","card_name","card_image","card_number","card_rarity","card_cost_attribute","card_type","card_artist","card_expansion","card_text","card_flavor_text","card_all_sets","card_race","card_att_def"
"http://www.fowtcg.com/card/5133","Welser, Master of the Six Sages // His Last Lecture","http://d12h0em1d7ppg.cloudfront.net/items/51/5133/image_en/635d63e9-8399-4c94-a571-c174c4ebb3ab.jpg","MSW-064","MR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","Resonator // Chant","Yuko Nagasaki","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
[Quickcast]
Automatic
[Enter] >>> Return target spell to its owner's hand. If this card was put into the field by the effect of its ""His Last Lecture"" part, remove this card from the game and put two [+100/+100] counters on each J/ruler you control.
[Quickcast]
Recover a ruler you control. If it is a Six Sages, put this card's ""Welser, Master of the Six Sages"" part into the field instead of putting this card into its owner's graveyard.","ー","Saga Cluster 2nd 「The Magic Stone War - Zero」","Human, Wizard","600 / 600"
"http://www.fowtcg.com/card/5133","Welser, Master of the Six Sages // His Last Lecture","http://d12h0em1d7ppg.cloudfront.net/items/51/5133/image_en/635d63e9-8399-4c94-a571-c174c4ebb3ab.jpg","MSW-064","MR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","Resonator // Chant","Yuko Nagasaki","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
[Quickcast]
Automatic
[Enter] >>> Return target spell to its owner's hand. If this card was put into the field by the effect of its ""His Last Lecture"" part, remove this card from the game and put two [+100/+100] counters on each J/ruler you control.
[Quickcast]
Recover a ruler you control. If it is a Six Sages, put this card's ""Welser, Master of the Six Sages"" part into the field instead of putting this card into its owner's graveyard.","ー","Saga Cluster 2nd 「The Magic Stone War - Zero」","Human, Wizard","600 / 600"
"http://www.fowtcg.com/card/5134","Wind Stone Shot","http://d12h0em1d7ppg.cloudfront.net/items/51/5134/image_en/35586de7-2482-4379-bcf7-1eb4b1ad9185.jpg","MSW-065","N","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","Chant","Shirono Muku","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
[Quickcast]
Choose one, if this card was awakened, choose up to two instead;
- Banish a magic stone. This card deals 1000 damage to target J/resonator.
- Put target magic stone from your graveyard into the field rested.
[Awakening] Rest a recovered J/ruler you control.","""Stones away!"" ーFiethsing","Saga Cluster 2nd 「The Magic Stone War - Zero」","",""
"http://www.fowtcg.com/card/5134","Wind Stone Shot","http://d12h0em1d7ppg.cloudfront.net/items/51/5134/image_en/35586de7-2482-4379-bcf7-1eb4b1ad9185.jpg","MSW-065","N","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","Chant","Shirono Muku","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
[Quickcast]
Choose one, if this card was awakened, choose up to two instead;
- Banish a magic stone. This card deals 1000 damage to target J/resonator.
- Put target magic stone from your graveyard into the field rested.
[Awakening] Rest a recovered J/ruler you control.","""Stones away!"" ーFiethsing","Saga Cluster 2nd 「The Magic Stone War - Zero」","",""
"http://www.fowtcg.com/card/5135","A Duet of Darkness","http://d12h0em1d7ppg.cloudfront.net/items/51/5135/image_en/71c78e00-8171-4721-a994-6b8f72b57e9c.jpg","MSW-066","N","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Chant","muranako","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
Choose one, you may choose an additional one for each recovered J/ruler you control;
- Put target resonator from your graveyard into your hand.
- Your opponent discards a card.
- Resonators your opponent controls gain [-200/-200] for each different name among all magic stones you control until end of turn.","""Zero, show me your power."" ""Yes, Sir! I ... believe I can be a full member now."" ーGrusbalesta & Zero","Saga Cluster 2nd 「The Magic Stone War - Zero」","",""
"http://www.fowtcg.com/card/5135","A Duet of Darkness","http://d12h0em1d7ppg.cloudfront.net/items/51/5135/image_en/71c78e00-8171-4721-a994-6b8f72b57e9c.jpg","MSW-066","N","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Chant","muranako","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
Choose one, you may choose an additional one for each recovered J/ruler you control;
- Put target resonator from your graveyard into your hand.
- Your opponent discards a card.
- Resonators your opponent controls gain [-200/-200] for each different name among all magic stones you control until end of turn.","""Zero, show me your power."" ""Yes, Sir! I ... believe I can be a full member now."" ーGrusbalesta & Zero","Saga Cluster 2nd 「The Magic Stone War - Zero」","",""
"http://www.fowtcg.com/card/5136","A World Invaded","http://d12h0em1d7ppg.cloudfront.net/items/51/5136/image_en/2cf7019b-77a0-42c5-80ef-a678a28eb552.jpg","MSW-067","N","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Chant","Haruki Komai","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
Destroy all non-Cthulhu resonators with total cost 3 or less.","The invasion came suddenly and without warning, trying to engulf everything.","Saga Cluster 2nd 「The Magic Stone War - Zero」","",""
"http://www.fowtcg.com/card/5136","A World Invaded","http://d12h0em1d7ppg.cloudfront.net/items/51/5136/image_en/2cf7019b-77a0-42c5-80ef-a678a28eb552.jpg","MSW-067","N","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png","Chant","Haruki Komai","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
Destroy all non-Cthulhu resonators with total cost 3 or less.","The invasion came suddenly and without warning, trying to engulf everything.","Saga Cluster 2nd 「The Magic Stone War - Zero」","",""
"http://www.fowtcg.com/card/5137","Abdul Alhazred, Poet of Madness // Dark Pulse","http://d12h0em1d7ppg.cloudfront.net/items/51/5137/image_en/2a2dfb4a-7b8f-466e-8363-26f66a928866.jpg","MSW-068","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Resonator // Chant","gozz / Tom","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
Continuous
Resonators entering the field under your opponent's control don't cause their own abilities to trigger.
[Quickcast]
Destroy all resonators with total cost 2 or less.","ー","Saga Cluster 2nd 「The Magic Stone War - Zero」","Wizard","600 / 600"
"http://www.fowtcg.com/card/5137","Abdul Alhazred, Poet of Madness // Dark Pulse","http://d12h0em1d7ppg.cloudfront.net/items/51/5137/image_en/2a2dfb4a-7b8f-466e-8363-26f66a928866.jpg","MSW-068","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Resonator // Chant","gozz / Tom","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
Continuous
Resonators entering the field under your opponent's control don't cause their own abilities to trigger.
[Quickcast]
Destroy all resonators with total cost 2 or less.","ー","Saga Cluster 2nd 「The Magic Stone War - Zero」","Wizard","600 / 600"
"http://www.fowtcg.com/card/5137","Abdul Alhazred, Poet of Madness // Dark Pulse","http://d12h0em1d7ppg.cloudfront.net/items/51/5137/image_en/2a2dfb4a-7b8f-466e-8363-26f66a928866.jpg","MSW-068","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Resonator // Chant","gozz / Tom","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
Continuous
Resonators entering the field under your opponent's control don't cause their own abilities to trigger.
[Quickcast]
Destroy all resonators with total cost 2 or less.","ー","Saga Cluster 2nd 「The Magic Stone War - Zero」","Wizard","600 / 600"
"http://www.fowtcg.com/card/5137","Abdul Alhazred, Poet of Madness // Dark Pulse","http://d12h0em1d7ppg.cloudfront.net/items/51/5137/image_en/2a2dfb4a-7b8f-466e-8363-26f66a928866.jpg","MSW-068","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Resonator // Chant","gozz / Tom","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
Continuous
Resonators entering the field under your opponent's control don't cause their own abilities to trigger.
[Quickcast]
Destroy all resonators with total cost 2 or less.","ー","Saga Cluster 2nd 「The Magic Stone War - Zero」","Wizard","600 / 600"
"http://www.fowtcg.com/card/5137","Abdul Alhazred, Poet of Madness // Dark Pulse","http://d12h0em1d7ppg.cloudfront.net/items/51/5137/image_en/2a2dfb4a-7b8f-466e-8363-26f66a928866.jpg","MSW-068","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png","Resonator // Chant","gozz / Tom","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
Continuous
Resonators entering the field under your opponent's control don't cause their own abilities to trigger.
[Quickcast]
Destroy all resonators with total cost 2 or less.","ー","Saga Cluster 2nd 「The Magic Stone War - Zero」","Wizard","600 / 600"
"http://www.fowtcg.com/card/5138","Assault from the Demonic World","http://d12h0em1d7ppg.cloudfront.net/items/51/5138/image_en/fe30e526-dde8-4154-8da7-ce6ce79144b2.jpg","MSW-069","N","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Chant","Shosuke","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
[Quickcast]
Target J/resonator gains [-600/-600] until end of turn.
[Revenge] - Destroy the chosen target instead.","There is no way to resist the real threat.","Saga Cluster 2nd 「The Magic Stone War - Zero」","",""
"http://www.fowtcg.com/card/5139","Awakening of the Magic Stones","http://d12h0em1d7ppg.cloudfront.net/items/51/5139/image_en/0ebcab54-6998-4779-908b-6b42961404ab.jpg","MSW-070","N","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Chant","Shirono Muku","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
[Quickcast]
Remove any number of magic stones you control and/or in your graveyard from the game. Produce [D] for each magic stone removed this way.","Grusbalesta wondered why the invaders would want the power of the magic stones, but so far, the truth is still out there.","Saga Cluster 2nd 「The Magic Stone War - Zero」","",""
"http://www.fowtcg.com/card/5140","Darksphere, Spirit of Dark Night","http://d12h0em1d7ppg.cloudfront.net/items/51/5140/image_en/d12c6329-5916-44d9-9198-9d2ff2a03f4d.jpg","MSW-071","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Resonator","SIGMAN","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
[Flying] [Bane]
Automatic
[Enter] >>> Put target resonator from your graveyard into your hand. If this card was awakened, put the chosen target from your graveyard into the field instead.
[Awakening] Rest a recovered darkness J/ruler you control.","It appeared in a dark night and continues to protect the darkness.","Saga Cluster 2nd 「The Magic Stone War - Zero」","Spirit","500 / 1000"
"http://www.fowtcg.com/card/5140","Darksphere, Spirit of Dark Night","http://d12h0em1d7ppg.cloudfront.net/items/51/5140/image_en/d12c6329-5916-44d9-9198-9d2ff2a03f4d.jpg","MSW-071","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png","Resonator","SIGMAN","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
[Flying] [Bane]
Automatic
[Enter] >>> Put target resonator from your graveyard into your hand. If this card was awakened, put the chosen target from your graveyard into the field instead.
[Awakening] Rest a recovered darkness J/ruler you control.","It appeared in a dark night and continues to protect the darkness.","Saga Cluster 2nd 「The Magic Stone War - Zero」","Spirit","500 / 1000"
"http://www.fowtcg.com/card/5141","Extraction Wizard","http://d12h0em1d7ppg.cloudfront.net/items/51/5141/image_en/f4f0c7f8-225c-4dee-b376-344af2dd4da1.jpg","MSW-072","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Resonator","Nakaba Higurashi","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
Automatic
[Enter] >>> Put the top card of your deck into your graveyard. Recover a ruler you control.
Activate
Rest a recovered J/ruler you control, remove a magic stone in your graveyard from the game: Produce one will of any attribute.","Grusbalesta asked a talented wizard for help extracting magical power from magic stones, for research purposes.","Saga Cluster 2nd 「The Magic Stone War - Zero」","Elf, Wizard","400 / 400"
"http://www.fowtcg.com/card/5142","Grusbalesta","http://d12h0em1d7ppg.cloudfront.net/items/51/5142/image_en/6fab9459-9485-40d0-b86d-e9569e6bd6f2.jpg","MSW-073","RR","","Ruler","fzwrAym","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
[Judgment] [D][D][1]
[Tag] (Six Sages) - You may start the game with this ruler and another ruler with [Tag] (Six Sages) that doesn't share a name with this card. Put both in your ruler area.
Continuous
If you would call your first magic stone this game, you may search your magic stone deck for a card and put it into the field instead. If you do, shuffle your magic stone deck.
Automatic
Whenever a magic stone is put into the field by the call of a J/ruler you control >>> It gains ""[Rest]: Produce [M] or one will of any attribute."" until end of turn.
Activate
[Rest]: Banish a magic stone. Put the top card of your magic stone deck into the field rested.","Grusbalesta, coming from a long family line of excellent researchers, is the main scientist of the Six Sages.","Saga Cluster 2nd 「The Magic Stone War - Zero」","Human, Six Sages",""
"http://www.fowtcg.com/card/5143","Grusbalesta","http://d12h0em1d7ppg.cloudfront.net/items/51/5143/image_en/8ed14806-bc70-456f-b9dd-933947068c80.jpg","MSW-073","JR","","Ruler","fzwrAym","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
[Judgment] [D][D][1]
[Tag] (Six Sages) - You may start the game with this ruler and another ruler with [Tag] (Six Sages) that doesn't share a name with this card. Put both in your ruler area.
Continuous
If you would call your first magic stone this game, you may search your magic stone deck for a card and put it into the field instead. If you do, shuffle your magic stone deck.
Automatic
Whenever a magic stone is put into the field by the call of a J/ruler you control >>> It gains ""[Rest]: Produce [M] or one will of any attribute."" until end of turn.
Activate
[Rest]: Banish a magic stone. Put the top card of your magic stone deck into the field rested.","Grusbalesta, coming from a long family line of excellent researchers, is the main scientist of the Six Sages.","Saga Cluster 2nd 「The Magic Stone War - Zero」","Human, Six Sages",""
"http://www.fowtcg.com/card/5144","Lilias Petal // Awakening of the Nine-Tailed Fox","http://d12h0em1d7ppg.cloudfront.net/items/51/5144/image_en/47fba4b4-4f68-4b86-80e7-77624ffb2eab.jpg","MSW-074","MR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Resonator // Chant","Kusanagi Tyouen","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
[Quickcast]
Automatic
[Enter] >>> Destroy target damaged J/resonator.
Automatic
When this card is put into the field by the effect of its ""Awakening of the Nine-Tailed Fox"" part >>> Put nine [+100/+100] counters on this card.
[Quickcast]
This card deals 900 damage to each J/resonator. If you control three or more magic stones with different names, put this card's ""Lilias Petal"" part into the field instead of putting this card into its owner's graveyard.","ー","Saga Cluster 2nd 「The Magic Stone War - Zero」","Human","400 / 400"
"http://www.fowtcg.com/card/5144","Lilias Petal // Awakening of the Nine-Tailed Fox","http://d12h0em1d7ppg.cloudfront.net/items/51/5144/image_en/47fba4b4-4f68-4b86-80e7-77624ffb2eab.jpg","MSW-074","MR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Resonator // Chant","Kusanagi Tyouen","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
[Quickcast]
Automatic
[Enter] >>> Destroy target damaged J/resonator.
Automatic
When this card is put into the field by the effect of its ""Awakening of the Nine-Tailed Fox"" part >>> Put nine [+100/+100] counters on this card.
[Quickcast]
This card deals 900 damage to each J/resonator. If you control three or more magic stones with different names, put this card's ""Lilias Petal"" part into the field instead of putting this card into its owner's graveyard.","ー","Saga Cluster 2nd 「The Magic Stone War - Zero」","Human","400 / 400"
"http://www.fowtcg.com/card/5144","Lilias Petal // Awakening of the Nine-Tailed Fox","http://d12h0em1d7ppg.cloudfront.net/items/51/5144/image_en/47fba4b4-4f68-4b86-80e7-77624ffb2eab.jpg","MSW-074","MR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Resonator // Chant","Kusanagi Tyouen","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
[Quickcast]
Automatic
[Enter] >>> Destroy target damaged J/resonator.
Automatic
When this card is put into the field by the effect of its ""Awakening of the Nine-Tailed Fox"" part >>> Put nine [+100/+100] counters on this card.
[Quickcast]
This card deals 900 damage to each J/resonator. If you control three or more magic stones with different names, put this card's ""Lilias Petal"" part into the field instead of putting this card into its owner's graveyard.","ー","Saga Cluster 2nd 「The Magic Stone War - Zero」","Human","400 / 400"
"http://www.fowtcg.com/card/5144","Lilias Petal // Awakening of the Nine-Tailed Fox","http://d12h0em1d7ppg.cloudfront.net/items/51/5144/image_en/47fba4b4-4f68-4b86-80e7-77624ffb2eab.jpg","MSW-074","MR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Resonator // Chant","Kusanagi Tyouen","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
[Quickcast]
Automatic
[Enter] >>> Destroy target damaged J/resonator.
Automatic
When this card is put into the field by the effect of its ""Awakening of the Nine-Tailed Fox"" part >>> Put nine [+100/+100] counters on this card.
[Quickcast]
This card deals 900 damage to each J/resonator. If you control three or more magic stones with different names, put this card's ""Lilias Petal"" part into the field instead of putting this card into its owner's graveyard.","ー","Saga Cluster 2nd 「The Magic Stone War - Zero」","Human","400 / 400"
"http://www.fowtcg.com/card/5145","One-Tailed Fox","http://d12h0em1d7ppg.cloudfront.net/items/51/5145/image_en/90f6df76-a252-4e69-ac5a-31c78c2dc12f.jpg","MSW-075","N","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Resonator","hatarisu","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
[Drain]
Activate
Rest a recovered J/ruler you control: This card deals 100 damage to target player or J/resonator.","Communication with Lilias Petal is usually done through this fox.","Saga Cluster 2nd 「The Magic Stone War - Zero」","Beast","300 / 400"
"http://www.fowtcg.com/card/5146","Secluded Fox Village","http://d12h0em1d7ppg.cloudfront.net/items/51/5146/image_en/185ad560-836a-4758-8f3d-b3953d33299c.jpg","MSW-076","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Addition","Nekobayashi","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
Automatic
[Enter] >>> Destroy target resonator with total cost 2 or less.
Activate
Rest a recovered J/ruler you control: Target resonator you control gains [Bane] until end of turn.","Grusbalesta went to visit Lilias Petal, his most peculiar friend.","Saga Cluster 2nd 「The Magic Stone War - Zero」","",""
"http://www.fowtcg.com/card/5147","Sparkling Boon of the Magic Stones","http://d12h0em1d7ppg.cloudfront.net/items/51/5147/image_en/762bf0ab-23e7-463c-ab2c-d451e3198ebe.jpg","MSW-077","N","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Chant","Nekobayashi","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
Banish any number of magic stones. Draw X cards, then put the top X cards of your magic stone deck into the field rested, where X is the number of magic stones banished this way.","The magical power of the magic stones was increasing day by day, as if they were resonating with something. Grusbalesta was sure that it was a bad sign.","Saga Cluster 2nd 「The Magic Stone War - Zero」","",""
"http://www.fowtcg.com/card/5147","Sparkling Boon of the Magic Stones","http://d12h0em1d7ppg.cloudfront.net/items/51/5147/image_en/762bf0ab-23e7-463c-ab2c-d451e3198ebe.jpg","MSW-077","N","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png","Chant","Nekobayashi","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
Banish any number of magic stones. Draw X cards, then put the top X cards of your magic stone deck into the field rested, where X is the number of magic stones banished this way.","The magical power of the magic stones was increasing day by day, as if they were resonating with something. Grusbalesta was sure that it was a bad sign.","Saga Cluster 2nd 「The Magic Stone War - Zero」","",""
"http://www.fowtcg.com/card/5148","Spirit of Regret","http://d12h0em1d7ppg.cloudfront.net/items/51/5148/image_en/d9953612-a282-4f72-b0ed-c0fba40364f0.jpg","MSW-078","N","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Resonator","Shosuke","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
Automatic
Whenever a J/ruler you control is recovered >>> This card gains [+200/+200] until end of turn.","Spirits became ghosts, and started spreading negative emotions.","Saga Cluster 2nd 「The Magic Stone War - Zero」","Spirit","600 / 600"
"http://www.fowtcg.com/card/5148","Spirit of Regret","http://d12h0em1d7ppg.cloudfront.net/items/51/5148/image_en/d9953612-a282-4f72-b0ed-c0fba40364f0.jpg","MSW-078","N","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","Resonator","Shosuke","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
Automatic
Whenever a J/ruler you control is recovered >>> This card gains [+200/+200] until end of turn.","Spirits became ghosts, and started spreading negative emotions.","Saga Cluster 2nd 「The Magic Stone War - Zero」","Spirit","600 / 600"
"http://www.fowtcg.com/card/5149","Student at the Institute","http://d12h0em1d7ppg.cloudfront.net/items/51/5149/image_en/d692d3f3-9e25-4b37-b6c5-5388c53814d9.jpg","MSW-079","N","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Resonator","yua","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
Continuous
You may pay [1] less to play this card for each different name among all magic stones you control.
Automatic
[Enter] >>> You may banish up to two magic stones. For each magic stone banished this way, your opponent banishes a resonator and you put a card from the top of your magic stone deck into the field rested.","""The teacher seems to have something on his mind lately, but what is he thinking about?""","Saga Cluster 2nd 「The Magic Stone War - Zero」","Wizard","800 / 800"
"http://www.fowtcg.com/card/5149","Student at the Institute","http://d12h0em1d7ppg.cloudfront.net/items/51/5149/image_en/d692d3f3-9e25-4b37-b6c5-5388c53814d9.jpg","MSW-079","N","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/04.png","Resonator","yua","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
Continuous
You may pay [1] less to play this card for each different name among all magic stones you control.
Automatic
[Enter] >>> You may banish up to two magic stones. For each magic stone banished this way, your opponent banishes a resonator and you put a card from the top of your magic stone deck into the field rested.","""The teacher seems to have something on his mind lately, but what is he thinking about?""","Saga Cluster 2nd 「The Magic Stone War - Zero」","Wizard","800 / 800"
"http://www.fowtcg.com/card/5150","The Awakening of Grusbalesta","http://d12h0em1d7ppg.cloudfront.net/items/51/5150/image_en/b253ea9b-1eb0-4f11-a069-50efee94b596.jpg","MSW-080","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Chant","Yosuke Adachi + Studio Encount,K.K","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
[Quickcast]
You may pay [2] less to play this card for each different name among all magic stones you control.
Magic stones you control become [1000/1000] resonators until end of turn. They are still magic stones. If this card was awakened, they gain [Swiftness], [Eternal] and [Barrier] until end of turn.
[Awakening] Rest a recovered card named ""Grusbalesta"" you control.","""I don't like battles, but this time I have no choice."" ーGrusbalesta","Saga Cluster 2nd 「The Magic Stone War - Zero」","",""
"http://www.fowtcg.com/card/5150","The Awakening of Grusbalesta","http://d12h0em1d7ppg.cloudfront.net/items/51/5150/image_en/b253ea9b-1eb0-4f11-a069-50efee94b596.jpg","MSW-080","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/06.png","Chant","Yosuke Adachi + Studio Encount,K.K","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
[Quickcast]
You may pay [2] less to play this card for each different name among all magic stones you control.
Magic stones you control become [1000/1000] resonators until end of turn. They are still magic stones. If this card was awakened, they gain [Swiftness], [Eternal] and [Barrier] until end of turn.
[Awakening] Rest a recovered card named ""Grusbalesta"" you control.","""I don't like battles, but this time I have no choice."" ーGrusbalesta","Saga Cluster 2nd 「The Magic Stone War - Zero」","",""
"http://www.fowtcg.com/card/5151","The Transformed","http://d12h0em1d7ppg.cloudfront.net/items/51/5151/image_en/cef91f0e-e799-4093-81d6-cb05045262fe.jpg","MSW-081","N","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Resonator","Shosuke","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
Automatic
[Enter] >>> Your opponent discards a card. Your opponent loses 400 life.","Cthulhus can reshape their existence.","Saga Cluster 2nd 「The Magic Stone War - Zero」","Human, Cthulhu","100 / 100"
"http://www.fowtcg.com/card/5152","Ultra Magic Stone Golem","http://d12h0em1d7ppg.cloudfront.net/items/51/5152/image_en/f9825e0c-9ec1-4c71-82d9-bbe382a3a8c8.jpg","MSW-082","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Resonator","suranaki","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
[Precision] [Pierce]
Continuous
You may pay [2] less to play this card for each different name among all magic stones you control.
Automatic
[Enter] >>> Destroy all J/resonators your opponent controls with ATK less than the ATK of this card.","The prime incarnation of the resonance of magic stones.","Saga Cluster 2nd 「The Magic Stone War - Zero」","Golem","2000 / 2000"
"http://www.fowtcg.com/card/5152","Ultra Magic Stone Golem","http://d12h0em1d7ppg.cloudfront.net/items/51/5152/image_en/f9825e0c-9ec1-4c71-82d9-bbe382a3a8c8.jpg","MSW-082","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/08.png","Resonator","suranaki","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
[Precision] [Pierce]
Continuous
You may pay [2] less to play this card for each different name among all magic stones you control.
Automatic
[Enter] >>> Destroy all J/resonators your opponent controls with ATK less than the ATK of this card.","The prime incarnation of the resonance of magic stones.","Saga Cluster 2nd 「The Magic Stone War - Zero」","Golem","2000 / 2000"
"http://www.fowtcg.com/card/5153","A Sacrifice of Words and Memories","http://d12h0em1d7ppg.cloudfront.net/items/51/5153/image_en/36642b64-fffb-4b1e-9b10-5bdc99d1c88a.jpg","MSW-083","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Chant","yuko","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
You may pay [R] less to play this card if you control a card named ""Milest"".
You may pay [B] less to play this card if you control a card named ""Moojdart"".
Search your deck for a fire Spirit and/or a water Spirit, reveal them and put the first into your hand and the second into your graveyard. Then shuffle your deck. Recover a ruler you control.","With the sacrifice of words and memories, they gained the power to resist the Cthulhus as spirits.","Saga Cluster 2nd 「The Magic Stone War - Zero」","",""
"http://www.fowtcg.com/card/5153","A Sacrifice of Words and Memories","http://d12h0em1d7ppg.cloudfront.net/items/51/5153/image_en/36642b64-fffb-4b1e-9b10-5bdc99d1c88a.jpg","MSW-083","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Chant","yuko","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
You may pay [R] less to play this card if you control a card named ""Milest"".
You may pay [B] less to play this card if you control a card named ""Moojdart"".
Search your deck for a fire Spirit and/or a water Spirit, reveal them and put the first into your hand and the second into your graveyard. Then shuffle your deck. Recover a ruler you control.","With the sacrifice of words and memories, they gained the power to resist the Cthulhus as spirits.","Saga Cluster 2nd 「The Magic Stone War - Zero」","",""
"http://www.fowtcg.com/card/5153","A Sacrifice of Words and Memories","http://d12h0em1d7ppg.cloudfront.net/items/51/5153/image_en/36642b64-fffb-4b1e-9b10-5bdc99d1c88a.jpg","MSW-083","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","Chant","yuko","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
You may pay [R] less to play this card if you control a card named ""Milest"".
You may pay [B] less to play this card if you control a card named ""Moojdart"".
Search your deck for a fire Spirit and/or a water Spirit, reveal them and put the first into your hand and the second into your graveyard. Then shuffle your deck. Recover a ruler you control.","With the sacrifice of words and memories, they gained the power to resist the Cthulhus as spirits.","Saga Cluster 2nd 「The Magic Stone War - Zero」","",""
