"card_url","card_name","card_image","card_number","card_rarity","card_type","card_race","card_artist","card_expansion","card_text","card_flavor_text","card_all_sets","card_cost_attribute","card_att_def"
"http://www.fowtcg.com/card/4795","Adombrali","http://d12h0em1d7ppg.cloudfront.net/items/47/4795/image_en/e77d9d0b-9b7b-4989-aec3-8678f2eb09ff.jpg","PofA-080","SR","Resonator","Twelve Protective Deities, Cthulhu","Saiko Takaki","Alice Origin 4th Booster Pack","Card Text
Continuous
You may reveal any number of (Stranger) resonators that combined have the attributes light, fire, water, wind, and darkness from your hand rather than pay this card's cost.
Automatic
[Enter] >>> You gain 600 life. Your opponent loses 600 life. This card deals 600 damage to target resonator. Recover target magic stone. Draw a card.","""I want it as my pet, it doesn't look like you are going to miss it."" ーDark Alice","Alice Origin 4th Booster Pack","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","600 / 800"
"http://www.fowtcg.com/card/4795","Adombrali","http://d12h0em1d7ppg.cloudfront.net/items/47/4795/image_en/e77d9d0b-9b7b-4989-aec3-8678f2eb09ff.jpg","PofA-080","SR","Resonator","Twelve Protective Deities, Cthulhu","Saiko Takaki","Alice Origin 4th Booster Pack","Card Text
Continuous
You may reveal any number of (Stranger) resonators that combined have the attributes light, fire, water, wind, and darkness from your hand rather than pay this card's cost.
Automatic
[Enter] >>> You gain 600 life. Your opponent loses 600 life. This card deals 600 damage to target resonator. Recover target magic stone. Draw a card.","""I want it as my pet, it doesn't look like you are going to miss it."" ーDark Alice","Alice Origin 4th Booster Pack","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","600 / 800"
"http://www.fowtcg.com/card/4795","Adombrali","http://d12h0em1d7ppg.cloudfront.net/items/47/4795/image_en/e77d9d0b-9b7b-4989-aec3-8678f2eb09ff.jpg","PofA-080","SR","Resonator","Twelve Protective Deities, Cthulhu","Saiko Takaki","Alice Origin 4th Booster Pack","Card Text
Continuous
You may reveal any number of (Stranger) resonators that combined have the attributes light, fire, water, wind, and darkness from your hand rather than pay this card's cost.
Automatic
[Enter] >>> You gain 600 life. Your opponent loses 600 life. This card deals 600 damage to target resonator. Recover target magic stone. Draw a card.","""I want it as my pet, it doesn't look like you are going to miss it."" ーDark Alice","Alice Origin 4th Booster Pack","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","600 / 800"
"http://www.fowtcg.com/card/4795","Adombrali","http://d12h0em1d7ppg.cloudfront.net/items/47/4795/image_en/e77d9d0b-9b7b-4989-aec3-8678f2eb09ff.jpg","PofA-080","SR","Resonator","Twelve Protective Deities, Cthulhu","Saiko Takaki","Alice Origin 4th Booster Pack","Card Text
Continuous
You may reveal any number of (Stranger) resonators that combined have the attributes light, fire, water, wind, and darkness from your hand rather than pay this card's cost.
Automatic
[Enter] >>> You gain 600 life. Your opponent loses 600 life. This card deals 600 damage to target resonator. Recover target magic stone. Draw a card.","""I want it as my pet, it doesn't look like you are going to miss it."" ーDark Alice","Alice Origin 4th Booster Pack","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","600 / 800"
"http://www.fowtcg.com/card/4796","Alice's World of Madness","http://d12h0em1d7ppg.cloudfront.net/items/47/4796/image_en/167d31cd-c369-4cb5-88d3-76ec91be8dd5.jpg","PofA-081","N","Addition","","tokiwa","Alice Origin 4th Booster Pack","Card Text
Continuous
Resonators gain [-200/-200].","Alice created a world that would steal away anyone's sanity.","Alice Origin 4th Booster Pack","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png",""
"http://www.fowtcg.com/card/4796","Alice's World of Madness","http://d12h0em1d7ppg.cloudfront.net/items/47/4796/image_en/167d31cd-c369-4cb5-88d3-76ec91be8dd5.jpg","PofA-081","N","Addition","","tokiwa","Alice Origin 4th Booster Pack","Card Text
Continuous
Resonators gain [-200/-200].","Alice created a world that would steal away anyone's sanity.","Alice Origin 4th Booster Pack","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png",""
"http://www.fowtcg.com/card/4797","Attack Stance","http://d12h0em1d7ppg.cloudfront.net/items/47/4797/image_en/fcf1812e-fa77-4b82-aff4-4258c528c619.jpg","PofA-082","N","Addition","Mage Art","Miko Yamazaki","Alice Origin 4th Booster Pack","Card Text
[Quickcast]
Automatic
[Enter] >>> If you don't control another card named ""Attack Stance"", J/resonators you control gain [+600/+600] and [Eternal] until end of turn.
Automatic
When a card named ""Defense Stance"", ""Magic Stance"", or ""The Final Stance"" enters the field under your control >>> Banish this card.","In this stance attacks are fierce.","Alice Origin 4th Booster Pack","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png",""
"http://www.fowtcg.com/card/4797","Attack Stance","http://d12h0em1d7ppg.cloudfront.net/items/47/4797/image_en/fcf1812e-fa77-4b82-aff4-4258c528c619.jpg","PofA-082","N","Addition","Mage Art","Miko Yamazaki","Alice Origin 4th Booster Pack","Card Text
[Quickcast]
Automatic
[Enter] >>> If you don't control another card named ""Attack Stance"", J/resonators you control gain [+600/+600] and [Eternal] until end of turn.
Automatic
When a card named ""Defense Stance"", ""Magic Stance"", or ""The Final Stance"" enters the field under your control >>> Banish this card.","In this stance attacks are fierce.","Alice Origin 4th Booster Pack","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png",""
"http://www.fowtcg.com/card/4798","Avatar of Strangers","http://d12h0em1d7ppg.cloudfront.net/items/47/4798/image_en/4f509603-93bc-4f87-9140-963cef6ef280.jpg","PofA-083","SR","Chant","Mage Art","suranaki","Alice Origin 4th Booster Pack","Card Text
As an additional cost to play this card, remove a (Stranger) resonator in your graveyard from the game.
Put a resonator token copy of the (Stranger) resonator removed by this card into the field.","Magna and his strangers confronted Gill Lapis, feeling that his destiny was about to end.","Alice Origin 4th Booster Pack","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png",""
"http://www.fowtcg.com/card/4798","Avatar of Strangers","http://d12h0em1d7ppg.cloudfront.net/items/47/4798/image_en/4f509603-93bc-4f87-9140-963cef6ef280.jpg","PofA-083","SR","Chant","Mage Art","suranaki","Alice Origin 4th Booster Pack","Card Text
As an additional cost to play this card, remove a (Stranger) resonator in your graveyard from the game.
Put a resonator token copy of the (Stranger) resonator removed by this card into the field.","Magna and his strangers confronted Gill Lapis, feeling that his destiny was about to end.","Alice Origin 4th Booster Pack","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png",""
"http://www.fowtcg.com/card/4799","Bounty Hunter of Leginus","http://d12h0em1d7ppg.cloudfront.net/items/47/4799/image_en/fb989c5c-71bf-4ace-9990-10ffcca1db96.jpg","PofA-084","N","Resonator","Human","Nekobayashi","Alice Origin 4th Booster Pack","Card Text
Automatic
[Enter] >>> Draw a card.
Activate
[G]: Recover this card. Play this ability only once per turn.","""Let's go!"" ""Hey, not so fast.""","Alice Origin 4th Booster Pack","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","800 / 800"
"http://www.fowtcg.com/card/4799","Bounty Hunter of Leginus","http://d12h0em1d7ppg.cloudfront.net/items/47/4799/image_en/fb989c5c-71bf-4ace-9990-10ffcca1db96.jpg","PofA-084","N","Resonator","Human","Nekobayashi","Alice Origin 4th Booster Pack","Card Text
Automatic
[Enter] >>> Draw a card.
Activate
[G]: Recover this card. Play this ability only once per turn.","""Let's go!"" ""Hey, not so fast.""","Alice Origin 4th Booster Pack","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","800 / 800"
"http://www.fowtcg.com/card/4799","Bounty Hunter of Leginus","http://d12h0em1d7ppg.cloudfront.net/items/47/4799/image_en/fb989c5c-71bf-4ace-9990-10ffcca1db96.jpg","PofA-084","N","Resonator","Human","Nekobayashi","Alice Origin 4th Booster Pack","Card Text
Automatic
[Enter] >>> Draw a card.
Activate
[G]: Recover this card. Play this ability only once per turn.","""Let's go!"" ""Hey, not so fast.""","Alice Origin 4th Booster Pack","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","800 / 800"
"http://www.fowtcg.com/card/4800","Cage of Mother Goose","http://d12h0em1d7ppg.cloudfront.net/items/48/4800/image_en/e6c6dd39-5fa3-4382-9c61-43fce433c465.jpg","PofA-085","R","Addition","Fairy Tale","Moopic","Alice Origin 4th Booster Pack","Card Text
Continuous
You may rest a recovered Fairy Tale J/resonator you control rather than pay this card's cost.
Automatic
[Enter] >>> Remove target non-J-ruler, non-magic stone entity from the game.
Automatic
When this card leaves the field >>> Put a card from a removed area that was removed by this card into its owner's hand.","""Let you out? Only when Schr?dinger is hungry."" ーDark Alice","Alice Origin 4th Booster Pack","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png",""
"http://www.fowtcg.com/card/4800","Cage of Mother Goose","http://d12h0em1d7ppg.cloudfront.net/items/48/4800/image_en/e6c6dd39-5fa3-4382-9c61-43fce433c465.jpg","PofA-085","R","Addition","Fairy Tale","Moopic","Alice Origin 4th Booster Pack","Card Text
Continuous
You may rest a recovered Fairy Tale J/resonator you control rather than pay this card's cost.
Automatic
[Enter] >>> Remove target non-J-ruler, non-magic stone entity from the game.
Automatic
When this card leaves the field >>> Put a card from a removed area that was removed by this card into its owner's hand.","""Let you out? Only when Schr?dinger is hungry."" ーDark Alice","Alice Origin 4th Booster Pack","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png",""
"http://www.fowtcg.com/card/4801","Dark Gaming Hall","http://d12h0em1d7ppg.cloudfront.net/items/48/4801/image_en/da7ff2bd-f11e-4b67-bce4-185611a491c5.jpg","PofA-086","N","Addition","Fairy Tale","mita kura","Alice Origin 4th Booster Pack","Card Text
Activate
[Rest], banish all light crystals and darkness crystals: Your opponent chooses odd or even. Then, reveal the top card of your deck. If its total cost doesn't match your opponent's guess, gain twice the number of light crystals and darkness crystals banished to pay this ability's cost. (Total cost 0 counts as even.)","ー","Alice Origin 4th Booster Pack","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png",""
"http://www.fowtcg.com/card/4801","Dark Gaming Hall","http://d12h0em1d7ppg.cloudfront.net/items/48/4801/image_en/da7ff2bd-f11e-4b67-bce4-185611a491c5.jpg","PofA-086","N","Addition","Fairy Tale","mita kura","Alice Origin 4th Booster Pack","Card Text
Activate
[Rest], banish all light crystals and darkness crystals: Your opponent chooses odd or even. Then, reveal the top card of your deck. If its total cost doesn't match your opponent's guess, gain twice the number of light crystals and darkness crystals banished to pay this ability's cost. (Total cost 0 counts as even.)","ー","Alice Origin 4th Booster Pack","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png",""
"http://www.fowtcg.com/card/4802","Defense Stance","http://d12h0em1d7ppg.cloudfront.net/items/48/4802/image_en/08b6fd19-04fc-426e-8dd4-7bc8e55e4820.jpg","PofA-087","N","Addition","Mage Art","muranako","Alice Origin 4th Booster Pack","Card Text
[Quickcast]
Automatic
[Enter] >>> If you don't control another card named ""Defense Stance"", cancel target spell.
Automatic
When a card named ""Attack Stance"", ""Magic Stance"", or ""The Final Stance"" enters the field under your control >>> Banish this card.","In this stance defense is like an iron wall.","Alice Origin 4th Booster Pack","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png",""
"http://www.fowtcg.com/card/4802","Defense Stance","http://d12h0em1d7ppg.cloudfront.net/items/48/4802/image_en/08b6fd19-04fc-426e-8dd4-7bc8e55e4820.jpg","PofA-087","N","Addition","Mage Art","muranako","Alice Origin 4th Booster Pack","Card Text
[Quickcast]
Automatic
[Enter] >>> If you don't control another card named ""Defense Stance"", cancel target spell.
Automatic
When a card named ""Attack Stance"", ""Magic Stance"", or ""The Final Stance"" enters the field under your control >>> Banish this card.","In this stance defense is like an iron wall.","Alice Origin 4th Booster Pack","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png",""
"http://www.fowtcg.com/card/4803","Disappearing Power","http://d12h0em1d7ppg.cloudfront.net/items/48/4803/image_en/245bb508-b45b-43ff-b10d-0f95f356d332.jpg","PofA-088","R","Chant","Mage Art","Nekobayashi","Alice Origin 4th Booster Pack","Card Text
Remove all non-J-ruler, non-magic stone entities with total cost X your opponent controls from the game.","The world Magna made will disappear with the memory of his existence.","Alice Origin 4th Booster Pack","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png",""
"http://www.fowtcg.com/card/4803","Disappearing Power","http://d12h0em1d7ppg.cloudfront.net/items/48/4803/image_en/245bb508-b45b-43ff-b10d-0f95f356d332.jpg","PofA-088","R","Chant","Mage Art","Nekobayashi","Alice Origin 4th Booster Pack","Card Text
Remove all non-J-ruler, non-magic stone entities with total cost X your opponent controls from the game.","The world Magna made will disappear with the memory of his existence.","Alice Origin 4th Booster Pack","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png",""
"http://www.fowtcg.com/card/4803","Disappearing Power","http://d12h0em1d7ppg.cloudfront.net/items/48/4803/image_en/245bb508-b45b-43ff-b10d-0f95f356d332.jpg","PofA-088","R","Chant","Mage Art","Nekobayashi","Alice Origin 4th Booster Pack","Card Text
Remove all non-J-ruler, non-magic stone entities with total cost X your opponent controls from the game.","The world Magna made will disappear with the memory of his existence.","Alice Origin 4th Booster Pack","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/X.png",""
"http://www.fowtcg.com/card/4804","Exorcist of Certo","http://d12h0em1d7ppg.cloudfront.net/items/48/4804/image_en/9c0cb279-ff60-4c3a-bab0-2586a0f8e751.jpg","PofA-089","N","Resonator","Wizard","Nekobayashi","Alice Origin 4th Booster Pack","Card Text
Activate
Pay 400 life: This card deals 200 damage to each J/resonator.","ー","Alice Origin 4th Booster Pack","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","800 / 800"
"http://www.fowtcg.com/card/4804","Exorcist of Certo","http://d12h0em1d7ppg.cloudfront.net/items/48/4804/image_en/9c0cb279-ff60-4c3a-bab0-2586a0f8e751.jpg","PofA-089","N","Resonator","Wizard","Nekobayashi","Alice Origin 4th Booster Pack","Card Text
Activate
Pay 400 life: This card deals 200 damage to each J/resonator.","ー","Alice Origin 4th Booster Pack","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","800 / 800"
"http://www.fowtcg.com/card/4804","Exorcist of Certo","http://d12h0em1d7ppg.cloudfront.net/items/48/4804/image_en/9c0cb279-ff60-4c3a-bab0-2586a0f8e751.jpg","PofA-089","N","Resonator","Wizard","Nekobayashi","Alice Origin 4th Booster Pack","Card Text
Activate
Pay 400 life: This card deals 200 damage to each J/resonator.","ー","Alice Origin 4th Booster Pack","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","800 / 800"
"http://www.fowtcg.com/card/4805","Fafnir (Stranger)","http://d12h0em1d7ppg.cloudfront.net/items/48/4805/image_en/e3dfd0c8-95a3-4cc2-8285-7ced433c8093.jpg","PofA-090","N","Resonator (Stranger)","Dragon","Hatori Kyoka","Alice Origin 4th Booster Pack","Card Text
[Flying]
Automatic
[Enter] >>> Choose odd or even. Destroy all other resonators with a total cost matching your choice. (Total cost 0 counts as even.)","""Something went wrong in Vell-Savaria. I left Lenneth in charge, but the usurper seems to be much stronger than I expected. I have to go back immediately, the barrier won't hold much longer."" ーNote of Magna 34","Alice Origin 4th Booster Pack","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","1200 / 1200"
"http://www.fowtcg.com/card/4805","Fafnir (Stranger)","http://d12h0em1d7ppg.cloudfront.net/items/48/4805/image_en/e3dfd0c8-95a3-4cc2-8285-7ced433c8093.jpg","PofA-090","N","Resonator (Stranger)","Dragon","Hatori Kyoka","Alice Origin 4th Booster Pack","Card Text
[Flying]
Automatic
[Enter] >>> Choose odd or even. Destroy all other resonators with a total cost matching your choice. (Total cost 0 counts as even.)","""Something went wrong in Vell-Savaria. I left Lenneth in charge, but the usurper seems to be much stronger than I expected. I have to go back immediately, the barrier won't hold much longer."" ーNote of Magna 34","Alice Origin 4th Booster Pack","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","1200 / 1200"
"http://www.fowtcg.com/card/4805","Fafnir (Stranger)","http://d12h0em1d7ppg.cloudfront.net/items/48/4805/image_en/e3dfd0c8-95a3-4cc2-8285-7ced433c8093.jpg","PofA-090","N","Resonator (Stranger)","Dragon","Hatori Kyoka","Alice Origin 4th Booster Pack","Card Text
[Flying]
Automatic
[Enter] >>> Choose odd or even. Destroy all other resonators with a total cost matching your choice. (Total cost 0 counts as even.)","""Something went wrong in Vell-Savaria. I left Lenneth in charge, but the usurper seems to be much stronger than I expected. I have to go back immediately, the barrier won't hold much longer."" ーNote of Magna 34","Alice Origin 4th Booster Pack","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","1200 / 1200"
"http://www.fowtcg.com/card/4805","Fafnir (Stranger)","http://d12h0em1d7ppg.cloudfront.net/items/48/4805/image_en/e3dfd0c8-95a3-4cc2-8285-7ced433c8093.jpg","PofA-090","N","Resonator (Stranger)","Dragon","Hatori Kyoka","Alice Origin 4th Booster Pack","Card Text
[Flying]
Automatic
[Enter] >>> Choose odd or even. Destroy all other resonators with a total cost matching your choice. (Total cost 0 counts as even.)","""Something went wrong in Vell-Savaria. I left Lenneth in charge, but the usurper seems to be much stronger than I expected. I have to go back immediately, the barrier won't hold much longer."" ーNote of Magna 34","Alice Origin 4th Booster Pack","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","1200 / 1200"
"http://www.fowtcg.com/card/4806","Faithless Summoner","http://d12h0em1d7ppg.cloudfront.net/items/48/4806/image_en/45004152-c60e-47a4-8ee2-0efb620ac769.jpg","PofA-091","N","Resonator","Wizard","Haruichi Kido","Alice Origin 4th Booster Pack","Card Text
Activate
[X], [Rest]: Gain control of target resonator with total cost X as long as this card is rested.
Continuous
You may choose not to recover this card during the recovery phase.","ー","Alice Origin 4th Booster Pack","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","100 / 700"
"http://www.fowtcg.com/card/4806","Faithless Summoner","http://d12h0em1d7ppg.cloudfront.net/items/48/4806/image_en/45004152-c60e-47a4-8ee2-0efb620ac769.jpg","PofA-091","N","Resonator","Wizard","Haruichi Kido","Alice Origin 4th Booster Pack","Card Text
Activate
[X], [Rest]: Gain control of target resonator with total cost X as long as this card is rested.
Continuous
You may choose not to recover this card during the recovery phase.","ー","Alice Origin 4th Booster Pack","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","100 / 700"
"http://www.fowtcg.com/card/4807","Grand Cross Reincarnation","http://d12h0em1d7ppg.cloudfront.net/items/48/4807/image_en/84df02e6-567f-494c-9b5b-3d77a965c1be.jpg","PofA-092","MR","Chant","Sword Art, Mage Art","Kotakan","Alice Origin 4th Booster Pack","Card Text
[Quickcast]
As an additional cost to play this card, reveal a (Stranger) resonator from your hand.
Choose two;
- Your opponent banishes a non-J-ruler, non-magic stone entity.
- Put target (Stranger) resonator from your graveyard into your hand.
- Search your deck for a regalia, reveal it, and put it into your hand. Then shuffle your deck.
- As you choose this option, choose an [Enter] ability of the (Stranger) resonator revealed to play this card. Perform that [Enter] ability's effect. (You choose targets for the selected ability's effect as you play this card, and resolve the effect as you resolve this card.)","ー","Alice Origin 4th Booster Pack","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png",""
"http://www.fowtcg.com/card/4807","Grand Cross Reincarnation","http://d12h0em1d7ppg.cloudfront.net/items/48/4807/image_en/84df02e6-567f-494c-9b5b-3d77a965c1be.jpg","PofA-092","MR","Chant","Sword Art, Mage Art","Kotakan","Alice Origin 4th Booster Pack","-''-","ー","Alice Origin 4th Booster Pack","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png",""
"http://www.fowtcg.com/card/4808","Hades","http://d12h0em1d7ppg.cloudfront.net/items/48/4808/image_en/ac5cac24-ae59-4b17-96a9-64c1db272bb5.jpg","PofA-093","R","Resonator","Twelve Protective Deities","jugemt","Alice Origin 4th Booster Pack","Card Text
Continuous
If an effect would increase ATK or DEF of resonators your opponent controls, it decreases that much instead.","Getting too strong too fast might kill you.","Alice Origin 4th Booster Pack","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","1000 / 1000"
"http://www.fowtcg.com/card/4808","Hades","http://d12h0em1d7ppg.cloudfront.net/items/48/4808/image_en/ac5cac24-ae59-4b17-96a9-64c1db272bb5.jpg","PofA-093","R","Resonator","Twelve Protective Deities","jugemt","Alice Origin 4th Booster Pack","Card Text
Continuous
If an effect would increase ATK or DEF of resonators your opponent controls, it decreases that much instead.","Getting too strong too fast might kill you.","Alice Origin 4th Booster Pack","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","1000 / 1000"
"http://www.fowtcg.com/card/4808","Hades","http://d12h0em1d7ppg.cloudfront.net/items/48/4808/image_en/ac5cac24-ae59-4b17-96a9-64c1db272bb5.jpg","PofA-093","R","Resonator","Twelve Protective Deities","jugemt","Alice Origin 4th Booster Pack","Card Text
Continuous
If an effect would increase ATK or DEF of resonators your opponent controls, it decreases that much instead.","Getting too strong too fast might kill you.","Alice Origin 4th Booster Pack","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","1000 / 1000"
"http://www.fowtcg.com/card/4808","Hades","http://d12h0em1d7ppg.cloudfront.net/items/48/4808/image_en/ac5cac24-ae59-4b17-96a9-64c1db272bb5.jpg","PofA-093","R","Resonator","Twelve Protective Deities","jugemt","Alice Origin 4th Booster Pack","Card Text
Continuous
If an effect would increase ATK or DEF of resonators your opponent controls, it decreases that much instead.","Getting too strong too fast might kill you.","Alice Origin 4th Booster Pack","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","1000 / 1000"
"http://www.fowtcg.com/card/4809","Hoenir, the Bishop God (Stranger)","http://d12h0em1d7ppg.cloudfront.net/items/48/4809/image_en/a8558805-4102-49b8-b708-47abe02879a4.jpg","PofA-094","N","Resonator (Stranger)","Hero","kakotomirai","Alice Origin 4th Booster Pack","Card Text
Continuous
Your opponent cannot play spells during your turn.
Automatic
[Enter] >>> Your opponent banishes a non-J-ruler, non-magic stone entity.","""First the one trying to conquer this world. Then the one chasing him. Oh well, the balance of this world is close to collapsing."" ーNote of Magna 31","Alice Origin 4th Booster Pack","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","700 / 800"
"http://www.fowtcg.com/card/4809","Hoenir, the Bishop God (Stranger)","http://d12h0em1d7ppg.cloudfront.net/items/48/4809/image_en/a8558805-4102-49b8-b708-47abe02879a4.jpg","PofA-094","N","Resonator (Stranger)","Hero","kakotomirai","Alice Origin 4th Booster Pack","Card Text
Continuous
Your opponent cannot play spells during your turn.
Automatic
[Enter] >>> Your opponent banishes a non-J-ruler, non-magic stone entity.","""First the one trying to conquer this world. Then the one chasing him. Oh well, the balance of this world is close to collapsing."" ーNote of Magna 31","Alice Origin 4th Booster Pack","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","700 / 800"
"http://www.fowtcg.com/card/4810","Leviathan","http://d12h0em1d7ppg.cloudfront.net/items/48/4810/image_en/4e68a131-dfa0-4521-801c-b4a19eb01850.jpg","PofA-095","R","Resonator","Twelve Protective Deities","MATSUMOTO EIGHT","Alice Origin 4th Booster Pack","Card Text
[Quickcast]
Activate
Banish a light magic stone: Change the target of target spell or ability with a single target.
Activate
Banish a water magic stone: Change the target of target spell or ability with a single target to this card.
Activate
[W][B]: Put a light magic stone or a water magic stone from your graveyard into the field.","ー","Alice Origin 4th Booster Pack","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","1400 / 1400"
"http://www.fowtcg.com/card/4810","Leviathan","http://d12h0em1d7ppg.cloudfront.net/items/48/4810/image_en/4e68a131-dfa0-4521-801c-b4a19eb01850.jpg","PofA-095","R","Resonator","Twelve Protective Deities","MATSUMOTO EIGHT","Alice Origin 4th Booster Pack","Card Text
[Quickcast]
Activate
Banish a light magic stone: Change the target of target spell or ability with a single target.
Activate
Banish a water magic stone: Change the target of target spell or ability with a single target to this card.
Activate
[W][B]: Put a light magic stone or a water magic stone from your graveyard into the field.","ー","Alice Origin 4th Booster Pack","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","1400 / 1400"
"http://www.fowtcg.com/card/4810","Leviathan","http://d12h0em1d7ppg.cloudfront.net/items/48/4810/image_en/4e68a131-dfa0-4521-801c-b4a19eb01850.jpg","PofA-095","R","Resonator","Twelve Protective Deities","MATSUMOTO EIGHT","Alice Origin 4th Booster Pack","Card Text
[Quickcast]
Activate
Banish a light magic stone: Change the target of target spell or ability with a single target.
Activate
Banish a water magic stone: Change the target of target spell or ability with a single target to this card.
Activate
[W][B]: Put a light magic stone or a water magic stone from your graveyard into the field.","ー","Alice Origin 4th Booster Pack","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","1400 / 1400"
"http://www.fowtcg.com/card/4810","Leviathan","http://d12h0em1d7ppg.cloudfront.net/items/48/4810/image_en/4e68a131-dfa0-4521-801c-b4a19eb01850.jpg","PofA-095","R","Resonator","Twelve Protective Deities","MATSUMOTO EIGHT","Alice Origin 4th Booster Pack","Card Text
[Quickcast]
Activate
Banish a light magic stone: Change the target of target spell or ability with a single target.
Activate
Banish a water magic stone: Change the target of target spell or ability with a single target to this card.
Activate
[W][B]: Put a light magic stone or a water magic stone from your graveyard into the field.","ー","Alice Origin 4th Booster Pack","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","1400 / 1400"
"http://www.fowtcg.com/card/4811","Mad Pyromancer","http://d12h0em1d7ppg.cloudfront.net/items/48/4811/image_en/8d62dbfb-71ef-48c6-8c24-855ec97e2d26.jpg","PofA-096","N","Resonator","Minion","Saiko Takaki","Alice Origin 4th Booster Pack","Card Text
[Quickcast]
Automatic
[Enter] >>> Destroy all damaged resonators.","ー","Alice Origin 4th Booster Pack","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","600 / 400"
"http://www.fowtcg.com/card/4811","Mad Pyromancer","http://d12h0em1d7ppg.cloudfront.net/items/48/4811/image_en/8d62dbfb-71ef-48c6-8c24-855ec97e2d26.jpg","PofA-096","N","Resonator","Minion","Saiko Takaki","Alice Origin 4th Booster Pack","Card Text
[Quickcast]
Automatic
[Enter] >>> Destroy all damaged resonators.","ー","Alice Origin 4th Booster Pack","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","600 / 400"
"http://www.fowtcg.com/card/4812","Magic Stance","http://d12h0em1d7ppg.cloudfront.net/items/48/4812/image_en/ea3d01ae-6cfe-4c46-899a-814e269476e7.jpg","PofA-097","N","Addition","Mage Art","hatarisu","Alice Origin 4th Booster Pack","Card Text
[Quickcast]
Automatic
[Enter] >>> If you don't control another card named ""Magic Stance"", draw two cards.
Automatic
When a card named ""Attack Stance"", ""Defense Stance"", or ""The Final Stance"" enters the field under your control >>> Banish this card.","In this stance the power of magic is enormous.","Alice Origin 4th Booster Pack","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png",""
"http://www.fowtcg.com/card/4812","Magic Stance","http://d12h0em1d7ppg.cloudfront.net/items/48/4812/image_en/ea3d01ae-6cfe-4c46-899a-814e269476e7.jpg","PofA-097","N","Addition","Mage Art","hatarisu","Alice Origin 4th Booster Pack","Card Text
[Quickcast]
Automatic
[Enter] >>> If you don't control another card named ""Magic Stance"", draw two cards.
Automatic
When a card named ""Attack Stance"", ""Defense Stance"", or ""The Final Stance"" enters the field under your control >>> Banish this card.","In this stance the power of magic is enormous.","Alice Origin 4th Booster Pack","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png",""
