"card_url","card_name","card_image","card_number","card_cost_attribute","card_type","card_artist","card_expansion","card_text","card_all_sets","card_att_def","card_race","card_flavor_text"
"http://www.fowtcg.com/card/1845","Acolyte of the Abyss","http://d12h0em1d7ppg.cloudfront.net/items/18/1845/image_en/1487236320.jpg","TMS-106 AR","","Ruler","BANAMONS*","PR Card","Card Text
[R][11]. You may pay [1] less to do Judgment for each card in your removed area.
[Energize][R]
Continuous
This card gains ""The Observer"" in addition to its other names.","PR Card","","Wizard",""
"http://www.fowtcg.com/card/1846","Alisaris, the Demon of Calamity","http://d12h0em1d7ppg.cloudfront.net/items/18/1846/image_en/1487236322.jpg","TMS-106J AR","","J-Ruler","BANAMONS*","PR Card","Card Text
Continuous
This card gains ""Timeline Arsonist, Alisaris"" in addition to its other names.
Automatic
When this card enters your field ⇒ Search your deck for a card named ""Blazing Metropolis, Vell-Savaria"", and put into your field. Then shuffle your deck.
Continuous
Resonators you control gain [Swiftness], [Precision], and [First Strike].
Activate
God's Art [Abyssal Malediction] [R][R][R]: This card deals 100 damage to each J/resonator your opponent controls for each card in your removed area. Then, you may put any number of cards from your removed area into your graveyard. (Play God's Art [Total Recall] only once per game.)","PR Card","1000 / 1000","Wizard",""
"http://www.fowtcg.com/card/1847","Alice, the Ally of Fairies","http://d12h0em1d7ppg.cloudfront.net/items/18/1847/image_en/1487236324.jpg","TTW-111 AR","","Ruler","Wednesday","PR Card","Card Text
[7]
[Energize][W]
Continuous
This card gains ""Alice, Girl of the Lake"" in addition to its other names.","PR Card","","Wanderer",""
"http://www.fowtcg.com/card/1848","Alice, Paladin of Unwavering Hope","http://d12h0em1d7ppg.cloudfront.net/items/18/1848/image_en/1487236329.jpg","TTW-111J AR","","J-Ruler","Wednesday","PR Card","Card Text
Continuous
This card gains ""Alice, Fairy Queen"" in addition to its other names.
Automatic
When this card enters your field ⇒ Recover all Fairy you control.
Activate
God's Art [Return to Arcadia] [W]: J/resonators you control gain [+200/+200]. Search your deck for a card named ""Excalibur, the Spirit God's Sword"" and put into your field. Then shuffle your deck.(Play God's Art [Return to Arcadia] only once per gam.)","PR Card","1100 / 1100","Queen / Fairy",""
"http://www.fowtcg.com/card/1849","Lightning Strike","http://d12h0em1d7ppg.cloudfront.net/items/18/1849/image_en/1488264911.jpg","L1 Buy a Box","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Chant","スギカワタクミ","PR Card","Card Text
[Quickcast]
Choose one -
This card deals 500 damage to target J/resonator;
or this card deals 500 damage to your opponent.","PR Card","","","""Hehehe, this pain is no lie."" -Nyarlathotep, the True False Legend"
"http://www.fowtcg.com/card/1850","Tama, Familiar of Holy Wind","http://d12h0em1d7ppg.cloudfront.net/items/18/1850/image_en/1488264857.jpg","L1 Pre-release Party","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","Resonator","佐久間さのすけ","PR Card","Card Text
Automatic
When this card enters your field ⇒ Draw a card.
Activate
Banish this card: This card deals 200 damage to target resonator.","PR Card","200 / 200","Familiar/Cat","""Already here, huh? I guess it's my turn."" -Fiethsing, Master Magus of Holy Wind"
"http://www.fowtcg.com/card/1851","Black Moonbeam","http://d12h0em1d7ppg.cloudfront.net/items/18/1851/image_en/1488264914.jpg","L2 Buy a Box","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Chant","佐々木光之介","PR Card","Card Text
[Quickcast]
Destroy target J-ruler. Players cannot chase to this card.","PR Card","","(Ancient Magic)","""Tsk, forcing me to use this much power..."" -Interdimensional Monarch, Gill Lapis"
"http://www.fowtcg.com/card/1851","Black Moonbeam","http://d12h0em1d7ppg.cloudfront.net/items/18/1851/image_en/1488264914.jpg","L2 Buy a Box","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Chant","佐々木光之介","PR Card","Card Text
[Quickcast]
Destroy target J-ruler. Players cannot chase to this card.","PR Card","","(Ancient Magic)","""Tsk, forcing me to use this much power..."" -Interdimensional Monarch, Gill Lapis"
"http://www.fowtcg.com/card/1852","Hera, Goddess of Jealousy","http://d12h0em1d7ppg.cloudfront.net/items/18/1852/image_en/1488264859.jpg","L2 Pre-release Party","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Resonator","筒井海砂","PR Card","Card Text
Automatic
When this card enters your field ⇒ You may destroy target regalia with total cost 0. If you do, draw a card.","PR Card","500 / 500","Goddess","""No one needs regalia, but me!"" —Alice, the Valkyrie of Fairy Tales"
"http://www.fowtcg.com/card/1852","Hera, Goddess of Jealousy","http://d12h0em1d7ppg.cloudfront.net/items/18/1852/image_en/1488264859.jpg","L2 Pre-release Party","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","Resonator","筒井海砂","PR Card","Card Text
Automatic
When this card enters your field ⇒ You may destroy target regalia with total cost 0. If you do, draw a card.","PR Card","500 / 500","Goddess","""No one needs regalia, but me!"" —Alice, the Valkyrie of Fairy Tales"
"http://www.fowtcg.com/card/2612","Captain Hook, the Pirate","http://d12h0em1d7ppg.cloudfront.net/items/26/2612/image_en/1488264916.jpg","L3 Buy a Box","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Resonator","Mad","PR Card","Card Text
Automatic
When this card enters your field ⇒ Choose one -
Put up to two target special magic stones on top of their owners' magic stone decks in any order;
or return up to two target resonators to their owners' hands.","PR Card","1000 / 1000","Fairy Tale","Many have fallen prey to his hook."
"http://www.fowtcg.com/card/2612","Captain Hook, the Pirate","http://d12h0em1d7ppg.cloudfront.net/items/26/2612/image_en/1488264916.jpg","L3 Buy a Box","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Resonator","Mad","PR Card","Card Text
Automatic
When this card enters your field ⇒ Choose one -
Put up to two target special magic stones on top of their owners' magic stone decks in any order;
or return up to two target resonators to their owners' hands.","PR Card","1000 / 1000","Fairy Tale","Many have fallen prey to his hook."
"http://www.fowtcg.com/card/2612","Captain Hook, the Pirate","http://d12h0em1d7ppg.cloudfront.net/items/26/2612/image_en/1488264916.jpg","L3 Buy a Box","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/03.png","Resonator","Mad","PR Card","Card Text
Automatic
When this card enters your field ⇒ Choose one -
Put up to two target special magic stones on top of their owners' magic stone decks in any order;
or return up to two target resonators to their owners' hands.","PR Card","1000 / 1000","Fairy Tale","Many have fallen prey to his hook."
"http://www.fowtcg.com/card/2613","Blazer, Prisoner of Flame","http://d12h0em1d7ppg.cloudfront.net/items/26/2613/image_en/1488264861.jpg","L3 Pre-release Party","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Resonator","Retro","PR Card","Card Text
[Swiftness][Flying]
Automatic
At the end of your turn ⇒ Put a non-magic stone card from your opponent's removed area on the bottom of their deck. If you don't, banish this card.
Activate
[R][R][B][B][2]: Put this card from your graveyard into your field.","PR Card","1000 / 1000","Dragon/Zombie","Mindless, the creature revived again and again."
"http://www.fowtcg.com/card/2613","Blazer, Prisoner of Flame","http://d12h0em1d7ppg.cloudfront.net/items/26/2613/image_en/1488264861.jpg","L3 Pre-release Party","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Resonator","Retro","PR Card","Card Text
[Swiftness][Flying]
Automatic
At the end of your turn ⇒ Put a non-magic stone card from your opponent's removed area on the bottom of their deck. If you don't, banish this card.
Activate
[R][R][B][B][2]: Put this card from your graveyard into your field.","PR Card","1000 / 1000","Dragon/Zombie","Mindless, the creature revived again and again."
"http://www.fowtcg.com/card/2613","Blazer, Prisoner of Flame","http://d12h0em1d7ppg.cloudfront.net/items/26/2613/image_en/1488264861.jpg","L3 Pre-release Party","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png","Resonator","Retro","PR Card","Card Text
[Swiftness][Flying]
Automatic
At the end of your turn ⇒ Put a non-magic stone card from your opponent's removed area on the bottom of their deck. If you don't, banish this card.
Activate
[R][R][B][B][2]: Put this card from your graveyard into your field.","PR Card","1000 / 1000","Dragon/Zombie","Mindless, the creature revived again and again."
"http://www.fowtcg.com/card/2616","Morgiana, the Wise Servant","http://d12h0em1d7ppg.cloudfront.net/items/26/2616/image_en/1488349246.jpg","WL003","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","Resonator","Mayo","PR Card","Card Text
Continuous
If you would draw a card in a phase other than draw phase, you may look at the top three cards of your deck, put one of them into your hand and the rest on the bottom of your deck in any order instead.","PR Card","300 / 300","Story/Human","""Bettering that which is before you is as important as changing the world."""
"http://www.fowtcg.com/card/2617","Valentina, Puppet Monarch","http://d12h0em1d7ppg.cloudfront.net/items/26/2617/image_en/1488266955.jpg","RL1702-1","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Resonator","ishishou","PR Card","Card Text
Automatic
When this card enters your field ⇒ Gain control of target resonator your opponent controls as long as this card is in a field.","PR Card","800 / 800","Twelve Apostles/Human","She was willing to go to any lengths to make Alice her own. Even so far as to be controlled by another."
"http://www.fowtcg.com/card/2617","Valentina, Puppet Monarch","http://d12h0em1d7ppg.cloudfront.net/items/26/2617/image_en/1488266955.jpg","RL1702-1","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Resonator","ishishou","PR Card","Card Text
Automatic
When this card enters your field ⇒ Gain control of target resonator your opponent controls as long as this card is in a field.","PR Card","800 / 800","Twelve Apostles/Human","She was willing to go to any lengths to make Alice her own. Even so far as to be controlled by another."
"http://www.fowtcg.com/card/2617","Valentina, Puppet Monarch","http://d12h0em1d7ppg.cloudfront.net/items/26/2617/image_en/1488266955.jpg","RL1702-1","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/02.png","Resonator","ishishou","PR Card","Card Text
Automatic
When this card enters your field ⇒ Gain control of target resonator your opponent controls as long as this card is in a field.","PR Card","800 / 800","Twelve Apostles/Human","She was willing to go to any lengths to make Alice her own. Even so far as to be controlled by another."
"http://www.fowtcg.com/card/2618","Light Dress Cinderella","http://d12h0em1d7ppg.cloudfront.net/items/26/2618/image_en/1488266954.jpg","RL1702-2","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","Resonator","Shiro Yaoi","PR Card","Card Text
Automatic
When this card deals damage to your opponent ⇒ Search your deck for a Fairy Tale resonator, reveal it and put it into your hand. Then shuffle your deck.
Activate
Rest a recovered resonator you control: This card gains [Flying] until end of turn.","PR Card","400 / 400","Fairy Tale","""This time, I'll show you the true stairway to the sky."""
"http://www.fowtcg.com/card/2618","Light Dress Cinderella","http://d12h0em1d7ppg.cloudfront.net/items/26/2618/image_en/1488266954.jpg","RL1702-2","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","Resonator","Shiro Yaoi","PR Card","Card Text
Automatic
When this card deals damage to your opponent ⇒ Search your deck for a Fairy Tale resonator, reveal it and put it into your hand. Then shuffle your deck.
Activate
Rest a recovered resonator you control: This card gains [Flying] until end of turn.","PR Card","400 / 400","Fairy Tale","""This time, I'll show you the true stairway to the sky."""
"http://www.fowtcg.com/card/2619","Rabbit of the Aqua Moon","http://d12h0em1d7ppg.cloudfront.net/items/26/2619/image_en/1488266949.jpg","RL1703-1","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Resonator","mie","PR Card","Card Text
Activate
Banish this card: Draw a card, then discard a card.","PR Card","200 / 400","Rabbit","Though lonely, the rabbit didn't give in."
"http://www.fowtcg.com/card/2620","Celestial Wing Seraph","http://d12h0em1d7ppg.cloudfront.net/items/26/2620/image_en/1488266951.jpg","RL1703-2","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","Resonator","Pisuke","PR Card","Card Text
[Flying] (This card cannot be blocked by J/resonators without [Flying].)
Automatic
When this card enters your field ⇒ You may search your deck for an Angel resonator with total cost 4 or less and put it into your field. Then shuffle your deck.
Automatic
Whenever this card attacks ⇒ You gain 300 life for each Angel you control.","PR Card","1000 / 1000","Angel","Summoned by Winged Lord, they are the highest rank in the angelic orders."
"http://www.fowtcg.com/card/2620","Celestial Wing Seraph","http://d12h0em1d7ppg.cloudfront.net/items/26/2620/image_en/1488266951.jpg","RL1703-2","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","Resonator","Pisuke","PR Card","Card Text
[Flying] (This card cannot be blocked by J/resonators without [Flying].)
Automatic
When this card enters your field ⇒ You may search your deck for an Angel resonator with total cost 4 or less and put it into your field. Then shuffle your deck.
Automatic
Whenever this card attacks ⇒ You gain 300 life for each Angel you control.","PR Card","1000 / 1000","Angel","Summoned by Winged Lord, they are the highest rank in the angelic orders."
"http://www.fowtcg.com/card/2620","Celestial Wing Seraph","http://d12h0em1d7ppg.cloudfront.net/items/26/2620/image_en/1488266951.jpg","RL1703-2","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/03.png","Resonator","Pisuke","PR Card","Card Text
[Flying] (This card cannot be blocked by J/resonators without [Flying].)
Automatic
When this card enters your field ⇒ You may search your deck for an Angel resonator with total cost 4 or less and put it into your field. Then shuffle your deck.
Automatic
Whenever this card attacks ⇒ You gain 300 life for each Angel you control.","PR Card","1000 / 1000","Angel","Summoned by Winged Lord, they are the highest rank in the angelic orders."
"http://www.fowtcg.com/card/2614","Lightning Strike","http://d12h0em1d7ppg.cloudfront.net/items/26/2614/image_en/1488349242.jpg","RL1714-1","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Chant","Takumi Sugawara","PR Card","Card Text
[Quickcast]
Choose one -
This card deals 500 damage to target J/resonator;
or this card deals 500 damage to your opponent.","PR Card","","","""Hehehe, this pain is no lie."" -Nyarlathotep, the True False Legend"
"http://www.fowtcg.com/card/2615","Charlotte's Water Transformation Magic","http://d12h0em1d7ppg.cloudfront.net/items/26/2615/image_en/1488349240.jpg","RL1704-2","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Chant","SAGAWA ASUKA","PR Card","Card Text
[Quickcast] [Remnant]
Target resonator loses all abilities and becomes a [400/400] Bear until end of turn.","PR Card","","","""Take that! Turn into a bear!"" -Charlotte, Determined Girl"
"http://www.fowtcg.com/card/2622","Dance of the Shadows","http://d12h0em1d7ppg.cloudfront.net/items/26/2622/image_en/31e8376e-66ea-46fe-83b1-64070d1c9561.jpg","RL1705-1","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Chant","Matsurika Yoko","PR Card","Card Text
[Quickcast] [Remnant]
Put target resonator from your graveyard into your field. Remove it from the game at end of turn.","PR Card","","","A taboo in the old world."
"http://www.fowtcg.com/card/2622","Dance of the Shadows","http://d12h0em1d7ppg.cloudfront.net/items/26/2622/image_en/31e8376e-66ea-46fe-83b1-64070d1c9561.jpg","RL1705-1","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/03.png","Chant","Matsurika Yoko","PR Card","Card Text
[Quickcast] [Remnant]
Put target resonator from your graveyard into your field. Remove it from the game at end of turn.","PR Card","","","A taboo in the old world."
"http://www.fowtcg.com/card/2623","Space-Time Anomaly","http://d12h0em1d7ppg.cloudfront.net/items/26/2623/image_en/a9049d0c-bbd6-4da6-a18c-b371c0ec350b.jpg","RL1705-2","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Chant","yuhki lily","PR Card","Card Text
[Quickcast] [Remnant]
Target J/resonator gains [-500/-500] until end of turn. Draw a card.","PR Card","","","The weak shall be disposed of."
"http://www.fowtcg.com/card/2623","Space-Time Anomaly","http://d12h0em1d7ppg.cloudfront.net/items/26/2623/image_en/a9049d0c-bbd6-4da6-a18c-b371c0ec350b.jpg","RL1705-2","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Chant","yuhki lily","PR Card","Card Text
[Quickcast] [Remnant]
Target J/resonator gains [-500/-500] until end of turn. Draw a card.","PR Card","","","The weak shall be disposed of."
"http://www.fowtcg.com/card/2739","Alice's Castling","http://d12h0em1d7ppg.cloudfront.net/items/27/2739/image_en/24208323-5114-4d97-8edf-0fcc45056447.jpg","RL1706-1","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Chant","Wednesday","PR Card","Card Text
[Quickcast]
Put target resonator you control on the bottom of its owner's deck. If you do, you may put a resonator with the same total cost from your hand into your field. Draw a card.","PR Card","","","""It's not trick, it's not illusion!"" -Alice, the Girl in the Looking Glass"
"http://www.fowtcg.com/card/2740","Summoning from the Fairy Tale World","http://d12h0em1d7ppg.cloudfront.net/items/27/2740/image_en/b4e09075-e139-4ecd-9f42-984df5797c95.jpg","RL1706-2","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","Chant","Kamijo Roro","PR Card","Card Text
Search your deck for a Fairy Tale resonator, reveal it and put it into your hand. Then sｈuffle your deck. If your J/ruler is ""Millium, Prince of the Light Palace"" or ""Millium, Voice of a New Generation"", search your deck for up to two Fairy Tale resonators, reveal them and put them into your hand instead. Then shuffle your deck.","PR Card","","","Millium inhereted his father's talent with fairy tales."
"http://www.fowtcg.com/card/2740","Summoning from the Fairy Tale World","http://d12h0em1d7ppg.cloudfront.net/items/27/2740/image_en/b4e09075-e139-4ecd-9f42-984df5797c95.jpg","RL1706-2","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","Chant","Kamijo Roro","PR Card","Card Text
Search your deck for a Fairy Tale resonator, reveal it and put it into your hand. Then sｈuffle your deck. If your J/ruler is ""Millium, Prince of the Light Palace"" or ""Millium, Voice of a New Generation"", search your deck for up to two Fairy Tale resonators, reveal them and put them into your hand instead. Then shuffle your deck.","PR Card","","","Millium inhereted his father's talent with fairy tales."
"http://www.fowtcg.com/card/2741","Heavenly Gust","http://d12h0em1d7ppg.cloudfront.net/items/27/2741/image_en/7c9490d0-c388-47e3-81ea-8f74910348ec.jpg","L4 Buy a Box","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","Chant","ComamitsuZaki","PR Card","Card Text
[Quickcast]
Choose one -
Destroy target addition or regalia;
[Torrent] Destroy all additions and regalia your opponent controls.","PR Card","","","""Melfee! Now!"" -Fiethsing, Master Magus of Holy Wind"
"http://www.fowtcg.com/card/2741","Heavenly Gust","http://d12h0em1d7ppg.cloudfront.net/items/27/2741/image_en/7c9490d0-c388-47e3-81ea-8f74910348ec.jpg","L4 Buy a Box","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","Chant","ComamitsuZaki","PR Card","Card Text
[Quickcast]
Choose one -
Destroy target addition or regalia;
[Torrent] Destroy all additions and regalia your opponent controls.","PR Card","","","""Melfee! Now!"" -Fiethsing, Master Magus of Holy Wind"
"http://www.fowtcg.com/card/2742","Abdul Alhazred, Poet of Madness","http://d12h0em1d7ppg.cloudfront.net/items/27/2742/image_en/a5691310-8048-44bc-bf65-2556e339c0de.jpg","L4 Pre-release Party","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Resonator","gozz","PR Card","Card Text
Continuous
Resonators entering your opponent's field don't cause their own abilities to trigger.","PR Card","600 / 600","Wizard","The songs of madness torture the soldiers of the enemy."
"http://www.fowtcg.com/card/2742","Abdul Alhazred, Poet of Madness","http://d12h0em1d7ppg.cloudfront.net/items/27/2742/image_en/a5691310-8048-44bc-bf65-2556e339c0de.jpg","L4 Pre-release Party","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Resonator","gozz","PR Card","Card Text
Continuous
Resonators entering your opponent's field don't cause their own abilities to trigger.","PR Card","600 / 600","Wizard","The songs of madness torture the soldiers of the enemy."
"http://www.fowtcg.com/card/2743","An Encounter With Cthulhu","http://d12h0em1d7ppg.cloudfront.net/items/27/2743/image_en/d08fc7a6-1ed6-4142-95c2-fd02007205bb.jpg","RL1707-1","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Chant","Shirai Hidemi","PR Card","Card Text
[Quickcast]
Each player banishes a non-Cthulhu resonator they control.","PR Card","","","The mere sight of the great ones is enough to erase lesser beings from existence."
"http://www.fowtcg.com/card/2743","An Encounter With Cthulhu","http://d12h0em1d7ppg.cloudfront.net/items/27/2743/image_en/d08fc7a6-1ed6-4142-95c2-fd02007205bb.jpg","RL1707-1","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","Chant","Shirai Hidemi","PR Card","Card Text
[Quickcast]
Each player banishes a non-Cthulhu resonator they control.","PR Card","","","The mere sight of the great ones is enough to erase lesser beings from existence."
"http://www.fowtcg.com/card/2744","The Mikage Sisters","http://d12h0em1d7ppg.cloudfront.net/items/27/2744/image_en/7b3a5312-8cc2-49d5-9bcb-0839b0595d82.jpg","RL1707-2","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Resonator","Azusa/SIE NANAHARA/Yukie TAJIMA","PR Card","Card Text
[Will of Despair]
Activate
[rest]: Destroy target resonator with 200 or less ATK.
Activate
[rest]: This card deals 200 damage to your opponent. You gain 200 life.
Activate
[rest]: Move a [+100/+100] counter from target resonator to this card.","PR Card","500 / 500","Vampire","Each of the sisters feeds in different ways."
"http://www.fowtcg.com/card/2744","The Mikage Sisters","http://d12h0em1d7ppg.cloudfront.net/items/27/2744/image_en/7b3a5312-8cc2-49d5-9bcb-0839b0595d82.jpg","RL1707-2","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","Resonator","Azusa/SIE NANAHARA/Yukie TAJIMA","PR Card","Card Text
[Will of Despair]
Activate
[rest]: Destroy target resonator with 200 or less ATK.
Activate
[rest]: This card deals 200 damage to your opponent. You gain 200 life.
Activate
[rest]: Move a [+100/+100] counter from target resonator to this card.","PR Card","500 / 500","Vampire","Each of the sisters feeds in different ways."
"http://www.fowtcg.com/card/2749","Split Heaven and Earth","http://d12h0em1d7ppg.cloudfront.net/items/27/2749/image_en/3c6af15b-fff8-4c34-a551-ebf48747769c.jpg","WL004","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Chant","lack","PR Card","Card Text
This card deals 300 damage to each player for each special magic stone they control.","PR Card","","","""I'll burn away all that are seeded with greed."" - Cain, the Traitor of Gods"
"http://www.fowtcg.com/card/2749","Split Heaven and Earth","http://d12h0em1d7ppg.cloudfront.net/items/27/2749/image_en/3c6af15b-fff8-4c34-a551-ebf48747769c.jpg","WL004","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Chant","lack","PR Card","Card Text
This card deals 300 damage to each player for each special magic stone they control.","PR Card","","","""I'll burn away all that are seeded with greed."" - Cain, the Traitor of Gods"
"http://www.fowtcg.com/card/2750","Rainbow Arrow","http://d12h0em1d7ppg.cloudfront.net/items/27/2750/image_en/938b6438-c0a5-446f-aee8-d3c6c17147c2.jpg","RL1708-1","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Chant","RL1708-1","PR Card","Card Text
[Quickcast]
This card deals 400 damage to target J/resonator.
[Awakening] Rest a recovered ""Red Riding Hood, Rainbow to the Heavens"" you control: This card deals 400 damage to each resonator your opponent controls other than this card's target.","PR Card","","","""If it's come to this, I guess I'd better get serious."" -Red Riding Hood, Rainbow to the Heavens"
"http://www.fowtcg.com/card/2751","Soul Debt","http://d12h0em1d7ppg.cloudfront.net/items/27/2751/image_en/5d41efa2-1798-4124-a96f-093f584b8401.jpg","RL1708-2","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","Chant","Nekobayashi","PR Card","Card Text
[Quickcast]
Put target resonator that was put into a field this turn on the bottom of its owner's deck.","PR Card","","","""Lars..."" ""Faria, that's enough. We don't need to protect her any more. Let us rest now."" ""Okay."" -Lars and Faria"
"http://www.fowtcg.com/card/2751","Soul Debt","http://d12h0em1d7ppg.cloudfront.net/items/27/2751/image_en/5d41efa2-1798-4124-a96f-093f584b8401.jpg","RL1708-2","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/01.png","Chant","Nekobayashi","PR Card","Card Text
[Quickcast]
Put target resonator that was put into a field this turn on the bottom of its owner's deck.","PR Card","","","""Lars..."" ""Faria, that's enough. We don't need to protect her any more. Let us rest now."" ""Okay."" -Lars and Faria"
"http://www.fowtcg.com/card/2753","Triton, Emperor of the Seven Seas","http://d12h0em1d7ppg.cloudfront.net/items/27/2753/image_en/eac3c2a8-fdf9-452a-8e68-6da2c7836578.jpg","R1 Pre-release Party","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Resonator","Retro","PR Card","Card Text
Automatic
When this card enters your field ⇒ Gain control of target resonator until end of turn.","PR Card","400 / 400","Myth","""Are you sure? Alright, follow me!"""
"http://www.fowtcg.com/card/2753","Triton, Emperor of the Seven Seas","http://d12h0em1d7ppg.cloudfront.net/items/27/2753/image_en/eac3c2a8-fdf9-452a-8e68-6da2c7836578.jpg","R1 Pre-release Party","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Resonator","Retro","PR Card","Card Text
Automatic
When this card enters your field ⇒ Gain control of target resonator until end of turn.","PR Card","400 / 400","Myth","""Are you sure? Alright, follow me!"""
"http://www.fowtcg.com/card/2997","Flute's Awakening","http://d12h0em1d7ppg.cloudfront.net/items/29/2997/image_en/722b0d79-4e37-425e-8a09-b6aeab28770d.jpg","RL1709-1","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Chant","Pisuke","PR Card","Card Text
Recover target J/resonator you control. It cannot attack this turn. Draw a card.","PR Card","","","Having to wake up all on her own was her worst nightmare."
"http://www.fowtcg.com/card/2998","Valentina, Maiden of the Oceans","http://d12h0em1d7ppg.cloudfront.net/items/29/2998/image_en/2d49812b-fc72-499e-ab4d-c33988a19d71.jpg","RL1709-2","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Resonator","AKI","PR Card","Card Text
Continuous
If your J/ruler is ""Valentina, the Princess of Love"" or ""Valentina, the Ruler of Paradise"", you may pay [1] less to play this card.
Activate
[rest], discard a card: Return target resonator to its owner's hand.
Activate
[rest], discard three cards: Gain control of target resonator.","PR Card","1200 / 1200","Human","""Here's my trump card; you die."""
"http://www.fowtcg.com/card/2998","Valentina, Maiden of the Oceans","http://d12h0em1d7ppg.cloudfront.net/items/29/2998/image_en/2d49812b-fc72-499e-ab4d-c33988a19d71.jpg","RL1709-2","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Resonator","AKI","PR Card","Card Text
Continuous
If your J/ruler is ""Valentina, the Princess of Love"" or ""Valentina, the Ruler of Paradise"", you may pay [1] less to play this card.
Activate
[rest], discard a card: Return target resonator to its owner's hand.
Activate
[rest], discard three cards: Gain control of target resonator.","PR Card","1200 / 1200","Human","""Here's my trump card; you die."""
"http://www.fowtcg.com/card/2998","Valentina, Maiden of the Oceans","http://d12h0em1d7ppg.cloudfront.net/items/29/2998/image_en/2d49812b-fc72-499e-ab4d-c33988a19d71.jpg","RL1709-2","http://d12h0em1d7ppg.cloudfront.net/docs/icons/cost/04.png","Resonator","AKI","PR Card","Card Text
Continuous
If your J/ruler is ""Valentina, the Princess of Love"" or ""Valentina, the Ruler of Paradise"", you may pay [1] less to play this card.
Activate
[rest], discard a card: Return target resonator to its owner's hand.
Activate
[rest], discard three cards: Gain control of target resonator.","PR Card","1200 / 1200","Human","""Here's my trump card; you die."""
"http://www.fowtcg.com/card/2999","Fire Magic Stone","http://d12h0em1d7ppg.cloudfront.net/items/29/2999/image_en/30c5e97e-ba89-400e-89ae-c75c30737abb.jpg","RL1709-3","","Basic Magic Stone","sakura moyon","PR Card","Card Text
Activate
[rest]: Produce [R].","PR Card","","",""
